Country,Airport,Flight identification,Flight Status,Aircraft Code,Aircraft Name,Aircraft Registration,Aircraft owner (Country),Airline Name,Airline Code,Departure Country,Departure Airport Name,Departure Airport Code,Scheduled Departure,Scheduled Arrival,Estimated Departure,Destination Country,Destination Airport Name,Destination Airport Code
United States,Punta Gorda Airport,G41960,Scheduled,A320,,N903JB,United States,Allegiant Air,AAY,United States,Nashville International Airport,KBNA,2024-03-15 23:38:00,2024-03-16 01:45:00,2024-03-15 23:48:00,United States,Cincinnati Northern Kentucky International Airport,KCVG
United States,Raleigh-Durham International Airport,B62626,Landed 22:58,A320,,,United States,JetBlue Airways,JBU,United States,Fort Lauderdale Hollywood International Airport,KFLL,2024-03-15 01:10:00,2024-03-15 03:18:00,,United States,Orlando International Airport,KMCO
United States,Raleigh-Durham International Airport,WN1362,Scheduled,B737,,,United States,Southwest Airlines,SWA,United States,Baltimore Washington International Airport,KBWI,2024-03-15 17:10:00,2024-03-15 18:20:00,2024-03-15 17:19:00,United States,Tampa International Airport,KTPA
United States,Reno Tahoe International Airport,WN512,Scheduled,B738,,PR-AQH,United States,Southwest Airlines,SWA,United States,Oakland International Airport,KOAK,2024-03-15 03:05:00,2024-03-15 04:00:00,2024-03-15 06:16:00,United States,Las Vegas Harry Reid International Airport,KLAS
United States,Reno Tahoe International Airport,B62181,Estimated 21:48,A320,Embraer E190LR,PR-YYC,United States,JetBlue Airways,JBU,United States,New York John F. Kennedy International Airport,KJFK,2024-03-14 22:59:00,2024-03-15 05:20:00,,United States,Denver International Airport,KDEN
United States,Reno Tahoe International Airport,WN4150,Scheduled,B38M,Airbus A321-251N,,United States,Southwest Airlines,SWA,United States,Las Vegas Harry Reid International Airport,KLAS,2024-03-15 14:35:00,2024-03-15 16:00:00,2024-03-15 14:46:00,United States,Las Vegas Harry Reid International Airport,KLAS
United States,Reno Tahoe International Airport,WN573,Scheduled,B737,ATR 72-600,,United States,Southwest Airlines,SWA,United States,Oakland International Airport,KOAK,2024-03-15 16:05:00,2024-03-15 17:10:00,2024-03-15 16:14:00,United States,Los Angeles International Airport,KLAX
United States,Reno Tahoe International Airport,WN504,Scheduled,B738,ATR 72-600,,United States,Southwest Airlines,SWA,United States,Phoenix Sky Harbor International Airport,KPHX,2024-03-15 16:40:00,2024-03-15 18:35:00,,United States,Las Vegas Harry Reid International Airport,KLAS
United States,Reno Tahoe International Airport,WN4026,Scheduled,B38M,,N408SY,United States,Southwest Airlines,SWA,United States,Las Vegas Harry Reid International Airport,KLAS,2024-03-15 18:55:00,2024-03-15 20:25:00,2024-03-15 19:10:00,Mexico,Guadalajara International Airport,MMGL
United States,Reno Tahoe International Airport,NK2514,Scheduled,A20N,,N267SY,United States,Spirit Airlines,NKS,United States,Las Vegas Harry Reid International Airport,KLAS,2024-03-15 19:37:00,2024-03-15 21:10:00,2024-03-15 19:37:00,United States,San Diego International Airport,KSAN
United States,Reno Tahoe International Airport,WN2107,Scheduled,B737,Embraer ERJ-145LR,N404SY,United States,Southwest Airlines,SWA,United States,Los Angeles International Airport,KLAX,2024-03-15 22:30:00,2024-03-15 23:55:00,2024-03-15 22:34:00,United States,Las Vegas Harry Reid International Airport,KLAS
United States,Reno Tahoe International Airport,WN1170,Scheduled,B38M,Boeing 757-251,N211SY,United States,Southwest Airlines,SWA,United States,Las Vegas Harry Reid International Airport,KLAS,2024-03-15 23:00:00,2024-03-16 00:35:00,2024-03-15 23:10:00,United States,Phoenix Sky Harbor International Airport,KPHX
United States,Reno Tahoe International Airport,WN498,Scheduled,B738,Boeing 757-24APF,,United States,Southwest Airlines,SWA,United States,Las Vegas Harry Reid International Airport,KLAS,2024-03-16 00:40:00,2024-03-16 02:05:00,2024-03-16 00:48:00,United States,San Jose International Airport,KSJC
United States,Reno Tahoe International Airport,WN4232,Scheduled,B38M,,EI-IMM,United States,Southwest Airlines,SWA,United States,Las Vegas Harry Reid International Airport,KLAS,2024-03-16 02:30:00,2024-03-16 03:55:00,2024-03-16 02:39:00,United States,Las Vegas Harry Reid International Airport,KLAS
United States,Reno Tahoe International Airport,B62181,Scheduled,A320,Airbus A220-300,C-FUWS,United States,JetBlue Airways,JBU,United States,New York John F. Kennedy International Airport,KJFK,2024-03-15 22:59:00,2024-03-16 05:20:00,2024-03-15 22:59:00,United States,Phoenix Sky Harbor International Airport,KPHX
United States,Reno Tahoe International Airport,WN502,Scheduled,B38M,Airbus A220-300,C-FWEP,United States,Southwest Airlines,SWA,United States,Las Vegas Harry Reid International Airport,KLAS,2024-03-16 04:45:00,2024-03-16 06:10:00,,United States,Las Vegas Harry Reid International Airport,KLAS
United States,Reno Tahoe International Airport,WN2193,Scheduled,B737,Boeing 737-7BD,,United States,Southwest Airlines,SWA,United States,San Diego International Airport,KSAN,2024-03-16 04:55:00,2024-03-16 06:30:00,,United States,Oakland International Airport,KOAK
United States,Reno Tahoe International Airport,WN492,Scheduled,B737,Boeing 757-251,C-GWSQ,United States,Southwest Airlines,SWA,United States,Denver International Airport,KDEN,2024-03-16 04:50:00,2024-03-16 07:15:00,,United States,Dallas Love Field Airport,KDAL
United States,Richmond Airport,NK215,Scheduled,A320,Airbus A220-300,N76508,United States,Spirit Airlines,NKS,United States,Las Vegas Harry Reid International Airport,KLAS,2024-03-15 05:00:00,2024-03-15 09:19:00,2024-03-15 05:00:00,United States,Boston Logan International Airport,KBOS
United States,Richmond Airport,WN481,Scheduled,B737,Airbus A220-300,N474WN,United States,Southwest Airlines,SWA,United States,Atlanta Hartsfield-Jackson International Airport,KATL,2024-03-15 14:05:00,2024-03-15 15:40:00,2024-03-15 14:15:00,United States,Fort Lauderdale Hollywood International Airport,KFLL
United States,Richmond Airport,B61281,Scheduled,E190,Airbus A220-300,TF-FXI,United States,JetBlue Airways,JBU,United States,Boston Logan International Airport,KBOS,2024-03-15 19:30:00,2024-03-15 21:27:00,2024-03-15 19:30:00,United States,St. Petersburg Clearwater International Airport,KPIE
United States,Richmond Airport,WN3180,Scheduled,B737,,XA-ACC,United States,Southwest Airlines,SWA,United States,Denver International Airport,KDEN,2024-03-15 20:25:00,2024-03-15 23:45:00,2024-03-15 20:39:00,United States,Atlanta Hartsfield-Jackson International Airport,KATL
United States,Rochester International Airport,B6486,Estimated 23:44,E190,Boeing 767-346(ER)(BCF),HZ-AK36,United States,JetBlue Airways,JBU,United States,New York John F. Kennedy International Airport,KJFK,2024-03-15 02:29:00,2024-03-15 03:56:00,,United States,Baltimore Washington International Airport,KBWI
United States,Sacramento International Airport,WN1045,Scheduled,B737,,D-IBLK,United States,Southwest Airlines,SWA,United States,Las Vegas Harry Reid International Airport,KLAS,2024-03-15 01:50:00,2024-03-15 03:25:00,2024-03-15 03:56:00,United States,Burbank Bob Hope Airport,KBUR
United States,Sacramento International Airport,WN2296,Estimated 20:36,B38M,,,United States,Southwest Airlines,SWA,United States,Honolulu International Airport,PHNL,2024-03-14 22:10:00,2024-03-15 03:25:00,,United States,Los Angeles International Airport,KLAX
United States,Sacramento International Airport,WN2012,Scheduled,B737,,PH-XRX,United States,Southwest Airlines,SWA,United States,San Diego International Airport,KSAN,2024-03-15 02:00:00,2024-03-15 03:35:00,2024-03-15 03:29:00,United States,Denver International Airport,KDEN
United States,Sacramento International Airport,NK3888,Canceled,A320,ATR 72-600,,United States,Spirit Airlines,NKS,United States,Las Vegas Harry Reid International Airport,KLAS,2024-03-15 02:00:00,2024-03-15 03:38:00,,United States,Las Vegas Harry Reid International Airport,KLAS
United States,Sacramento International Airport,WN1072,Delayed 21:09,B38M,,TC-NCV,United States,Southwest Airlines,SWA,United States,Ontario International Airport,KONT,2024-03-15 02:25:00,2024-03-15 03:50:00,,United States,Portland International Airport,KPDX
United States,Sacramento International Airport,WN1020,Delayed 22:07,B737,,G-LCAH,United States,Southwest Airlines,SWA,United States,Dallas Love Field Airport,KDAL,2024-03-15 00:25:00,2024-03-15 04:15:00,,United States,Seattle Tacoma International Airport,KSEA
United States,Sacramento International Airport,WN1101,Scheduled,B737,,PH-HXD,United States,Southwest Airlines,SWA,United States,Santa Ana John Wayne Airport,KSNA,2024-03-15 02:40:00,2024-03-15 04:15:00,2024-03-15 04:45:00,United States,Denver International Airport,KDEN
United States,Sacramento International Airport,WN1052,Scheduled,B38M,,OO-JAO,United States,Southwest Airlines,SWA,United States,Los Angeles International Airport,KLAX,2024-03-15 03:35:00,2024-03-15 05:00:00,2024-03-15 03:38:00,Mexico,Guadalajara International Airport,MMGL
United States,Sacramento International Airport,WN2959,Scheduled,B737,,OO-JAX,United States,Southwest Airlines,SWA,United States,Phoenix Sky Harbor International Airport,KPHX,2024-03-15 03:05:00,2024-03-15 05:00:00,2024-03-15 03:29:00,United States,Las Vegas Harry Reid International Airport,KLAS
United States,Sacramento International Airport,WN3414,Scheduled,B737,,,United States,Southwest Airlines,SWA,United States,Portland International Airport,KPDX,2024-03-15 03:55:00,2024-03-15 05:20:00,2024-03-15 04:23:00,United States,Denver International Airport,KDEN
United States,Sacramento International Airport,Y4872,Estimated 22:30,A320,Mitsubishi CRJ-900LR,,United States,Volaris,VOI,Mexico,Guadalajara International Airport,MMGL,2024-03-15 01:33:00,2024-03-15 05:40:00,,United States,San Diego International Airport,KSAN
United States,Sacramento International Airport,WN495,Scheduled,B737,,,United States,Southwest Airlines,SWA,United States,Seattle Tacoma International Airport,KSEA,2024-03-15 04:00:00,2024-03-15 05:45:00,2024-03-15 05:46:00,United States,Los Angeles International Airport,KLAX
United States,Sacramento International Airport,WN1067,Scheduled,B38M,Airbus A330-941,,United States,Southwest Airlines,SWA,United States,Phoenix Sky Harbor International Airport,KPHX,2024-03-15 04:55:00,2024-03-15 06:55:00,2024-03-15 06:49:00,United States,Denver International Airport,KDEN
United States,Sacramento International Airport,WN1071,Scheduled,B738,,,United States,Southwest Airlines,SWA,United States,Phoenix Sky Harbor International Airport,KPHX,2024-03-15 12:25:00,2024-03-15 14:35:00,2024-03-15 12:34:00,United States,Burbank Bob Hope Airport,KBUR
United States,Sacramento International Airport,WN3318,Scheduled,B737,,OE-LZF,United States,Southwest Airlines,SWA,United States,Santa Ana John Wayne Airport,KSNA,2024-03-15 14:05:00,2024-03-15 15:35:00,2024-03-15 14:13:00,United States,San Diego International Airport,KSAN
United States,Sacramento International Airport,WN2507,Scheduled,B737,,RP-C4101,United States,Southwest Airlines,SWA,United States,Palm Springs International Airport,KPSP,2024-03-15 14:25:00,2024-03-15 15:55:00,2024-03-15 14:31:00,United States,Santa Ana John Wayne Airport,KSNA
United States,Sacramento International Airport,WN999,Scheduled,B737,,,United States,Southwest Airlines,SWA,United States,Burbank Bob Hope Airport,KBUR,2024-03-15 15:15:00,2024-03-15 16:40:00,2024-03-15 15:21:00,United States,Burbank Bob Hope Airport,KBUR
United States,Sacramento International Airport,WN577,Scheduled,B737,,,United States,Southwest Airlines,SWA,United States,San Diego International Airport,KSAN,2024-03-15 15:30:00,2024-03-15 17:05:00,2024-03-15 15:44:00,United States,Kahului Airport,PHOG
United States,Sacramento International Airport,WN2064,Scheduled,B737,,,United States,Southwest Airlines,SWA,United States,Santa Ana John Wayne Airport,KSNA,2024-03-15 15:40:00,2024-03-15 17:10:00,2024-03-15 15:52:00,United States,Las Vegas Harry Reid International Airport,KLAS
United States,Sacramento International Airport,WN3332,Scheduled,B38M,,,United States,Southwest Airlines,SWA,United States,Phoenix Sky Harbor International Airport,KPHX,2024-03-15 15:05:00,2024-03-15 17:15:00,2024-03-15 15:13:00,United States,Santa Ana John Wayne Airport,KSNA
United States,Sacramento International Airport,WN6418,Scheduled,B737,,,United States,Southwest Airlines,SWA,United States,Denver International Airport,KDEN,2024-03-15 15:25:00,2024-03-15 17:55:00,2024-03-15 15:39:00,United States,Palm Springs International Airport,KPSP
United States,Sacramento International Airport,WN1079,Scheduled,B737,,,United States,Southwest Airlines,SWA,United States,San Diego International Airport,KSAN,2024-03-15 16:30:00,2024-03-15 18:10:00,2024-03-15 16:44:00,United States,Spokane International Airport,KGEG
United States,Sacramento International Airport,WN2117,Scheduled,B737,,,United States,Southwest Airlines,SWA,United States,Los Angeles International Airport,KLAX,2024-03-15 16:45:00,2024-03-15 18:10:00,2024-03-15 16:54:00,United States,Phoenix Sky Harbor International Airport,KPHX
United States,Sacramento International Airport,WN1065,Scheduled,B737,,,United States,Southwest Airlines,SWA,United States,Portland International Airport,KPDX,2024-03-15 16:55:00,2024-03-15 18:25:00,2024-03-15 17:05:00,United States,San Diego International Airport,KSAN
United States,Sacramento International Airport,WN770,Scheduled,B738,,,United States,Southwest Airlines,SWA,United States,Santa Barbara Municipal Airport,KSBA,2024-03-15 17:25:00,2024-03-15 18:45:00,2024-03-15 17:35:00,United States,Denver International Airport,KDEN
United States,Sacramento International Airport,WN1003,Scheduled,B737,,,United States,Southwest Airlines,SWA,United States,Burbank Bob Hope Airport,KBUR,2024-03-15 17:50:00,2024-03-15 19:10:00,2024-03-15 18:00:00,United States,Burbank Bob Hope Airport,KBUR
United States,Sacramento International Airport,WN1081,Scheduled,B737,,N608UP,United States,Southwest Airlines,SWA,United States,San Diego International Airport,KSAN,2024-03-15 17:30:00,2024-03-15 19:10:00,2024-03-15 17:44:00,United States,San Diego International Airport,KSAN
United States,Salt Lake City International Airport,NK1790,Estimated 23:13,A20N,,,United States,Spirit Airlines,NKS,United States,Orlando International Airport,KMCO,2024-03-15 00:15:00,2024-03-15 05:33:00,,United States,Denver International Airport,KDEN
United States,Salt Lake City International Airport,B671,Delayed 01:25,A320,,,United States,JetBlue Airways,JBU,United States,New York John F. Kennedy International Airport,KJFK,2024-03-15 01:30:00,2024-03-15 06:53:00,,United States,Orlando International Airport,KMCO
United States,San Antonio International Airport,WN3698,Scheduled,B738,Embraer E175LR,,United States,Southwest Airlines,SWA,United States,Las Vegas Harry Reid International Airport,KLAS,2024-03-15 02:30:00,2024-03-15 04:55:00,2024-03-15 03:33:00,United States,Atlanta Hartsfield-Jackson International Airport,KATL
United States,San Antonio International Airport,WN702,Estimated 00:17,B38M,Airbus A321-271NX,,United States,Southwest Airlines,SWA,United States,Baltimore Washington International Airport,KBWI,2024-03-15 01:15:00,2024-03-15 05:05:00,,United States,Chicago Midway International Airport,KMDW
United States,San Antonio International Airport,WN753,Scheduled,B38M,Boeing 737-7H4,,United States,Southwest Airlines,SWA,United States,Phoenix Sky Harbor International Airport,KPHX,2024-03-15 03:15:00,2024-03-15 05:15:00,2024-03-15 03:58:00,United States,Fort Lauderdale Hollywood International Airport,KFLL
United States,San Antonio International Airport,NK1738,Scheduled,A20N,Boeing 737 MAX 8,,United States,Spirit Airlines,NKS,United States,Fort Lauderdale Hollywood International Airport,KFLL,2024-03-15 03:00:00,2024-03-15 06:24:00,2024-03-15 03:41:00,United States,Houston William P. Hobby Airport,KHOU
